storefront,pf,storefront_id,tab,tab_id,page,section_index,section,section_id,section_ty,section_lo,iar,bg_style,card_source,card_index,card,card_id,card_ty,cty,cust_sc,source_url,request_url
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,5,Trending In India Today,D78745D8-35F5-4248-8909-68216A62C46F,Container,carousel,0-2x3,{},manual,1,,,,,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=49780183-D722-4A85-9264-53F0201AE6D6%2CC4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206%2CA127B26D-A50F-4890-93AC-EB0FDC2B5F79%2CEA1F5EE6-2749-485A-9205-886BC39547B1%2CF640FE19-13D6-4B1E-8DA8-AFEAE9937B7F%2C3F069F9F-BAB6-44CD-A711-85385B76644C%2CFA4E64C3-29BB-42C4-A45C-D461ED559D7A%2CEA0E7547-C626-4DD8-9E0E-56BB767E059D%2CAACFCE0C-0F9C-4A4C-A543-C32A5354CA01%2C5D8EBC66-92CF-451E-B8E6-9D993DEA7FF7%2C44277259-AD76-4BBA-B94E-411BDA99D0F5&info=detail&mode=detail&st=published,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=1&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,6,Live Channel,B1FA10FE-8239-4BEF-AC01-99B10F33CD99,Container,carousel,0-16x9,{},manual,1,,,,,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=0747C005-D0A4-467F-9281-59B7AB0C9669%2CF7A5329B-C642-4C28-9128-4FC09B5A20F5&info=detail&mode=detail&st=published,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=1&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,8,Best of Rolan-Garros-Day 11,F46D06AE-A672-4380-BED7-E9BE666D17C5,Container,carousel,0-2x3,{},manual,1,,,,,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=F53EB5A7-DB87-4A3E-8B3C-119C6F0206B6%2CF6FD3A71-7229-436D-BF5E-29E12AE7886C%2C704EF5A2-F809-457D-82CE-3525CADE1A0A%2C2A0C2A6D-5DE3-4682-B034-51C40FC14361%2CACA96BA9-1D90-4474-8079-3E2DD188FD04%2C95E01E82-A0AE-46B0-BDBB-F1332263CB60%2CAE0E0FEB-0902-45D7-919F-A5B5AD883521%2CACC67790-796C-4EE3-A60E-68C279ACAEA0%2CC8E025E1-1EF5-4023-BDBA-9858CD3E5A53%2C29B6B797-D4C2-4095-BD39-71644CB4C1E6%2CC0F33A49-380A-44A1-A795-D1E69D3C8A3A%2C1BE8126A-2E3E-4776-AD51-BE7C550D3CE3%2C6FFF732E-95A6-4E28-91E1-C5094DE3834C%2C030834D0-44EC-4F05-BCAD-5BE6B778B9AD%2CA0B94650-B4B1-436D-B677-CCF260F5E051%2CB5B4C2C1-59F7-4832-B55B-05E7704581F5%2C684A538A-0AE4-4712-B0A0-42BE42AF558B%2C28B5E567-9D45-4865-84DC-9486A55DE75F%2C7403704E-AD93-4A1E-9A73-CAC12BD9394D%2CD91CA04D-0272-4894-A8C8-1CB65C5328E8%2CBB25AE79-E843-4669-9AF1-BFB37BDF0367%2C11C3E61C-F619-4D9E-9085-5F4CAB3A67A5%2C854024D4-540E-4428-94E9-6F2D02E1CF91%2CD884CEB7-446A-411D-B9C3-1A4CA655128A%2CAACFCE0C-0F9C-4A4C-A543-C32A5354CA01&info=detail&mode=detail&st=published,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=1&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Browse By Genre,D87E4D48-D3A5-4BF0-92A3-FE74CB40EF47,Container,carousel,0-1x1,{},direct_cd,1,Romance,1DC101BA-E698-42D5-A690-62873E329056,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=1&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Browse By Genre,D87E4D48-D3A5-4BF0-92A3-FE74CB40EF47,Container,carousel,0-1x1,{},direct_cd,2,Action,5A9E3794-F9A5-4AA5-9CAF-9FC5084AFA47,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=1&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Browse By Genre,D87E4D48-D3A5-4BF0-92A3-FE74CB40EF47,Container,carousel,0-1x1,{},direct_cd,3,Thriller,BFFA0F2F-8658-40E1-BB54-C01EFBF35422,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=1&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Browse By Genre,D87E4D48-D3A5-4BF0-92A3-FE74CB40EF47,Container,carousel,0-1x1,{},direct_cd,4,Drama,D350D62B-C2C1-45BD-93F7-0CCC83D2D5F8,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=1&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Browse By Genre,D87E4D48-D3A5-4BF0-92A3-FE74CB40EF47,Container,carousel,0-1x1,{},direct_cd,5,Historic & Mythology,CFC08B13-9227-418B-A0E5-656522710E3F,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=1&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Browse By Genre,D87E4D48-D3A5-4BF0-92A3-FE74CB40EF47,Container,carousel,0-1x1,{},direct_cd,6,Comedy,E7224B35-E919-41A3-A163-C6B1123289E5,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=1&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Browse By Genre,D87E4D48-D3A5-4BF0-92A3-FE74CB40EF47,Container,carousel,0-1x1,{},direct_cd,7,Documentary,04F0FC1F-BE0E-4035-B81F-CF7561B4506B,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=1&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,10,Popular in Tamil Nadu,47D94CDE-80B9-4EF5-9F67-805D41EEC6D1,Container,carousel,0-2x3,{},manual,1,,,,,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=53DB0550-B16D-4F49-8761-EECA5138F733%2CC8DE46D5-6391-4C91-B1A5-FDF35C3A65D8%2CF8D0A37C-399A-4175-950E-BAB3199B23A3%2C67D4F367-3652-4C07-9AD6-9132FB877025%2CA0CFCE49-16A2-4F0B-A64E-E9C549CF6026%2CD3D1389A-D0FB-460E-BF4A-687D725845EE%2CC4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206%2C6768EE6A-97F5-45D9-94B3-26006D1BF4EE%2C23910EDD-1F94-4102-9570-F21857220C67%2C49780183-D722-4A85-9264-53F0201AE6D6%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C9E5E87C6-254C-4D4D-8114-DA98315F1267%2C12182656-1CB5-47B6-9451-63373380A9B2%2CC5A4E6CD-2DAD-4A79-AC22-C179AB82DBB9&info=detail&mode=detail&st=published,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=1&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,1,All Time Fan Favourites,E577CE57-D6C0-48A6-9090-4782202EFA5A,Container,carousel,0-2x3,{},manual,1,,,,,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=D3D1389A-D0FB-460E-BF4A-687D725845EE%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C56A8CCFF-62F1-48FD-8822-1D13ED6E4677%2CAA07A4DF-58BD-48FC-AF6D-B33FBC35C71A%2CB8F28A24-C2C6-4A30-9837-0A7F52692823%2CB4399E22-C953-4D96-BADD-A13AB016565F%2C90D7BAE1-448B-49CC-9E8D-EE2505A1A551%2CB28A6945-BEFD-4C30-8AB9-D75F8F08FDE7%2C0756FC24-5EAB-4C5A-8A38-28508FD2880F%2C098297D9-3BCC-41A6-89AC-B6C02C54C146%2C12182656-1CB5-47B6-9451-63373380A9B2%2C23910EDD-1F94-4102-9570-F21857220C67%2CFA547895-DAFD-4945-AEF5-9D171AC03CFB%2C4118C923-519C-4B95-9511-829603B9EB5D&info=detail&mode=detail&st=published,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=2&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,2,Films Everyone's Watching,E69B7F63-1F17-4A3F-A893-E63432C92353,Container,carousel,0-2x3,{},manual,1,,,,,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=81FE417B-B74A-4F5C-BDA0-9CC8C0546A15%2CB8F28A24-C2C6-4A30-9837-0A7F52692823%2C79326DD9-6816-4347-BD7B-019EDF249C2D%2CCE8C972B-79B7-4F44-93F8-CE422D76E689%2CD857D6AB-0516-4D21-B038-049B6377F9FF%2CC8DE46D5-6391-4C91-B1A5-FDF35C3A65D8%2CEF85C5FB-FEC3-4B8F-92D8-BF03861E203F%2CEF5C8A4F-5657-46D4-9753-AAC687F05DEE%2CF8D0A37C-399A-4175-950E-BAB3199B23A3%2C098297D9-3BCC-41A6-89AC-B6C02C54C146%2C0756FC24-5EAB-4C5A-8A38-28508FD2880F%2C26E0E7FF-2E8E-4C09-A0E4-9D20A4A0930D&info=detail&mode=detail&st=published,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=2&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,3,Trending In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},manual,1,,,,,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=D884CEB7-446A-411D-B9C3-1A4CA655128A%2C95E01E82-A0AE-46B0-BDBB-F1332263CB60%2CACA96BA9-1D90-4474-8079-3E2DD188FD04%2C030834D0-44EC-4F05-BCAD-5BE6B778B9AD%2CF6FD3A71-7229-436D-BF5E-29E12AE7886C%2C854024D4-540E-4428-94E9-6F2D02E1CF91%2CA0B94650-B4B1-436D-B677-CCF260F5E051%2CC8E025E1-1EF5-4023-BDBA-9858CD3E5A53%2CAE0E0FEB-0902-45D7-919F-A5B5AD883521%2C684A538A-0AE4-4712-B0A0-42BE42AF558B%2CC0F33A49-380A-44A1-A795-D1E69D3C8A3A%2CD91CA04D-0272-4894-A8C8-1CB65C5328E8%2C6FFF732E-95A6-4E28-91E1-C5094DE3834C%2CF53EB5A7-DB87-4A3E-8B3C-119C6F0206B6%2C28B5E567-9D45-4865-84DC-9486A55DE75F%2CBB25AE79-E843-4669-9AF1-BFB37BDF0367%2CAACFCE0C-0F9C-4A4C-A543-C32A5354CA01%2C7403704E-AD93-4A1E-9A73-CAC12BD9394D%2CB5B4C2C1-59F7-4832-B55B-05E7704581F5%2C11C3E61C-F619-4D9E-9085-5F4CAB3A67A5%2C1BE8126A-2E3E-4776-AD51-BE7C550D3CE3%2CACC67790-796C-4EE3-A60E-68C279ACAEA0%2C2A0C2A6D-5DE3-4682-B034-51C40FC14361%2C704EF5A2-F809-457D-82CE-3525CADE1A0A%2C29B6B797-D4C2-4095-BD39-71644CB4C1E6&info=detail&mode=detail&st=published,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=2&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,4,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},manual,1,,,,,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2CC4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206%2C49780183-D722-4A85-9264-53F0201AE6D6%2C2DBA55E2-EEA1-4C91-8AB7-5871D92D81A6%2C79326DD9-6816-4347-BD7B-019EDF249C2D%2C67D4F367-3652-4C07-9AD6-9132FB877025%2CF8D0A37C-399A-4175-950E-BAB3199B23A3%2C9DDC76A5-6F9D-40BD-83B2-E0F1294A5EE1%2C691452C2-E109-402C-AC22-9E78D88E2283%2C7EA909E8-3AA6-4197-AF45-0B4B920A590F%2C4CB22B6A-C6C9-44E5-B3E2-7E2D313C8902%2C3C46190A-8FCA-49B4-87AC-437CAB70E493%2CF4816B16-B203-4191-AE02-23698A9410D2%2CFA4E64C3-29BB-42C4-A45C-D461ED559D7A%2CD623F5BC-953B-4DCC-B86D-492AB46D8B87%2CB6A24F04-65C3-4C34-9C7E-EFA6FB17A458%2CF640FE19-13D6-4B1E-8DA8-AFEAE9937B7F%2CDE6A3FF1-4B98-4670-83D6-45865F124E18%2C81FE417B-B74A-4F5C-BDA0-9CC8C0546A15%2C53DB0550-B16D-4F49-8761-EECA5138F733&info=detail&mode=detail&st=published,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=2&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,5,Popular in Sports,6C66BF80-A87D-42B2-86C7-EAE6D13D521F,Container,carousel,0-1x1,{},direct_cd,1,Tennis,A51190F4-99B2-4A30-95E9-4B0922AF6200,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=2&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,5,Popular in Sports,6C66BF80-A87D-42B2-86C7-EAE6D13D521F,Container,carousel,0-1x1,{},direct_cd,2,Cricket,E25AC2F0-F5E0-479E-86F4-8D97D50ADE7F,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=2&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,5,Popular in Sports,6C66BF80-A87D-42B2-86C7-EAE6D13D521F,Container,carousel,0-1x1,{},direct_cd,3,Football,38B3B7DE-649A-430F-8EE4-2C82A46DA14B,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=2&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,5,Popular in Sports,6C66BF80-A87D-42B2-86C7-EAE6D13D521F,Container,carousel,0-1x1,{},direct_cd,4,UFC,A9AB396E-BCA3-407F-B580-7180DE32B0E3,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=2&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Entertainment,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,6,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},manual,1,,,,,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=0756FC24-5EAB-4C5A-8A38-28508FD2880F%2C9E5E87C6-254C-4D4D-8114-DA98315F1267%2CD3D1389A-D0FB-460E-BF4A-687D725845EE%2CFA547895-DAFD-4945-AEF5-9D171AC03CFB%2CB28A6945-BEFD-4C30-8AB9-D75F8F08FDE7%2CCB363F3E-EC0D-486A-A189-A9CDE0BD9520%2C67D4F367-3652-4C07-9AD6-9132FB877025%2C23910EDD-1F94-4102-9570-F21857220C67%2C4118C923-519C-4B95-9511-829603B9EB5D%2C90D7BAE1-448B-49CC-9E8D-EE2505A1A551%2CA3E66D1D-2BB8-494C-8235-F1C7C0B4225D%2CEF5C8A4F-5657-46D4-9753-AAC687F05DEE%2C6768EE6A-97F5-45D9-94B3-26006D1BF4EE%2C098297D9-3BCC-41A6-89AC-B6C02C54C146%2CC1129F04-3BD1-4DED-A9CA-313B2DA10F48%2CCE8C972B-79B7-4F44-93F8-CE422D76E689%2CC5A4E6CD-2DAD-4A79-AC22-C179AB82DBB9%2CA0CFCE49-16A2-4F0B-A64E-E9C549CF6026%2C81FE417B-B74A-4F5C-BDA0-9CC8C0546A15%2C53DB0550-B16D-4F49-8761-EECA5138F733%2CB4399E22-C953-4D96-BADD-A13AB016565F%2C26E0E7FF-2E8E-4C09-A0E4-9D20A4A0930D%2CD857D6AB-0516-4D21-B038-049B6377F9FF%2CEF85C5FB-FEC3-4B8F-92D8-BF03861E203F%2C56A8CCFF-62F1-48FD-8822-1D13ED6E4677%2CB8F28A24-C2C6-4A30-9837-0A7F52692823%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C49780183-D722-4A85-9264-53F0201AE6D6%2CF8D0A37C-399A-4175-950E-BAB3199B23A3%2CC8DE46D5-6391-4C91-B1A5-FDF35C3A65D8%2CAA07A4DF-58BD-48FC-AF6D-B33FBC35C71A%2CC4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206%2C2DBA55E2-EEA1-4C91-8AB7-5871D92D81A6%2C12182656-1CB5-47B6-9451-63373380A9B2%2C79326DD9-6816-4347-BD7B-019EDF249C2D%2C492F82E8-6691-45CB-ACC8-35DB5DBC57A0%2CFD9D8409-4533-4659-8D2C-FC644646A011&info=detail&mode=detail&st=published,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=2&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,1,Hero,49125E05-7ECC-4FF0-9DE9-4584119523C7,Container,banner,0-16x9,{},manual,1,,,,,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=67D4F367-3652-4C07-9AD6-9132FB877025%2C012B7383-E12A-424F-B5AA-556B61710DEA%2C81A4C5FD-71AE-4BD2-B4B0-3ECC41FBAD7B%2CEEEA4DEB-C96B-434C-8036-A2FF7DB8B027%2C5D8EBC66-92CF-451E-B8E6-9D993DEA7FF7%2C77FD4666-065C-4431-990F-E422634E2A37%2CA0DB8510-6B21-4FBB-9AC7-A6D20CA22D0B%2CD6CD2837-06CF-41FF-844F-07B47FD08E6C%2CBC4A60BD-3273-48A1-ACEE-68C4072ECEBA%2C8A2562BD-DD9C-426E-B397-75EDE6E7C46C%2CAC47D99A-396C-4615-972B-41053F494256%2C7289D326-BF6C-4289-8E56-8E31CC364475%2C81FE417B-B74A-4F5C-BDA0-9CC8C0546A15%2CC8DE46D5-6391-4C91-B1A5-FDF35C3A65D8&info=detail&mode=detail&st=published,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=1&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Reality,Preschool,383C7B3E-0BC0-4629-B80C-BC074EA96753,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,2,"Secrets, Lies & Consequences",292999D6-022D-4017-B331-3605DC32B80E,Container,carousel,0-2x3,{},manual,1,,,,,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=070221F6-8B9C-4A09-AA3F-1CD706D6D607%2C5204A51A-ABC2-4EC9-861F-7699B6A02064%2CCEF5A31E-DD8A-4E69-84A7-7B54B9CBD036%2C4118C923-519C-4B95-9511-829603B9EB5D%2CFA547895-DAFD-4945-AEF5-9D171AC03CFB%2CB8F28A24-C2C6-4A30-9837-0A7F52692823%2CD3D1389A-D0FB-460E-BF4A-687D725845EE%2CA0CFCE49-16A2-4F0B-A64E-E9C549CF6026%2C67D4F367-3652-4C07-9AD6-9132FB877025%2CF8D0A37C-399A-4175-950E-BAB3199B23A3&info=detail&mode=detail&st=published,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=Preschool&cPageNumber=1&sfid=383C7B3E-0BC0-4629-B80C-BC074EA96753&tid=16008334-C5BE-475E-BE33-E22BB81FE270
